읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,퇴계동제10투,2802,1682,814,760,76,12,1662,20,1120
,퇴계동제11투,2181,1540,791,667,64,8,1530,10,641
,퇴계동제12투,4035,2828,1740,951,113,9,2813,15,1207
강남동,소계,14384,9988,4982,4559,315,62,9918,70,4396
,관내사전투표,4376,4376,2468,1745,119,23,4355,21,0
,강남동제1투,1740,908,390,468,35,8,901,7,832
,강남동제2투,2613,1378,601,703,51,7,1362,16,1235
,강남동제3투,2220,1343,551,735,37,9,1332,11,877
,강남동제4투,3435,1983,972,908,73,15,1968,15,1452
잘못 투입·구분된 투표지,,0,20,15,5,0,0,20,0,-20
