읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,관내사전투표,1579,1579,277,966,121,12,184,1560,19,0
,비산2·3동제1투,2482,1423,159,933,100,11,188,1391,32,1059
,비산2·3동제2투,2347,1188,125,777,74,8,179,1163,25,1159
,비산2·3동제3투,2303,1062,132,729,58,7,112,1038,24,1241
비산4동,소계,8872,5549,957,3701,251,36,525,5470,79,3323
,관내사전투표,1558,1557,323,1001,65,8,139,1536,21,1
,비산4동제1투,2527,1326,202,915,56,11,124,1308,18,1201
,비산4동제2투,2267,1160,195,765,68,8,109,1145,15,1107
,비산4동제3투,2520,1506,237,1020,62,9,153,1481,25,1014
비산5동,소계,5881,3723,568,2592,136,28,348,3672,51,2158
,관내사전투표,1566,1566,264,1085,55,7,134,1545,21,0
,비산5동제1투,2027,1007,140,695,43,8,107,993,14,1020
,비산5동제2투,2288,1150,164,812,38,13,107,1134,16,1138
비산6동,소계,7063,4439,648,2913,265,27,527,4380,59,2624
,관내사전투표,1515,1515,244,995,95,10,155,1499,16,0
,비산6동제1투,2790,1452,195,975,75,9,178,1432,20,1338
,비산6동제2투,2758,1472,209,943,95,8,194,1449,23,1286
비산7동,소계,9731,5791,830,4123,185,58,509,5705,86,3940
,관내사전투표,1523,1523,278,1026,50,7,146,1507,16,0
,비산7동제1투,1815,800,127,603,15,6,37,788,12,1015
,비산7동제2투,1947,1128,125,817,55,14,102,1113,15,819
,비산7동제3투,2069,1016,144,705,28,14,109,1000,16,1053
,비산7동제4투,2377,1324,156,972,37,17,115,1297,27,1053
평리1동,소계,7243,4429,648,2885,256,34,544,4367,62,2814
,관내사전투표,1627,1627,274,1040,90,4,204,1612,15,0
,평리1동제1투,1655,879,102,589,52,9,116,868,11,776
,평리1동제2투,1904,925,119,596,70,13,109,907,18,979
,평리1동제3투,2057,998,153,660,44,8,115,980,18,1059
평리2동,소계,7185,4673,866,3063,187,36,466,4618,55,2512
,관내사전투표,1550,1549,346,962,55,8,157,1528,21,1
,평리2동제1투,3404,2001,355,1344,90,13,176,1978,23,1403
,평리2동제2투,2231,1123,165,757,42,15,133,1112,11,1108
평리3동,소계,9456,5908,984,3866,335,36,614,5835,73,3548
,관내사전투표,2003,2003,444,1200,140,9,194,1987,16,0
,평리3동제1투,1816,889,126,589,46,4,106,871,18,927
,평리3동제2투,2414,1248,172,874,57,10,122,1235,13,1166
,평리3동제3투,2139,1209,146,849,57,10,126,1188,21,930
,평리3동제4투,1084,559,96,354,35,3,66,554,5,525
평리4동,소계,14904,9138,1633,6121,343,73,868,9038,100,5766
,관내사전투표,2374,2374,565,1463,94,12,215,2349,25,0
,평리4동제1투,3445,1964,342,1343,63,13,187,1948,16,1481
,평리4동제2투,2857,1442,202,1014,37,12,161,1426,16,1415
,평리4동제3투,2966,1594,246,1084,63,19,157,1569,25,1372
,평리4동제4투,3262,1764,278,1217,86,17,148,1746,18,1498
평리5동,소계,1882,1111,195,756,48,12,89,1100,11,771
,관내사전투표,456,456,107,288,23,4,31,453,3,0
,평리5동투표소,1426,655,88,468,25,8,58,647,8,771
평리6동,소계,4830,2937,435,2070,71,31,289,2896,41,1893
,관내사전투표,1081,1081,178,759,22,9,102,1070,11,0
,평리6동제1투,1999,951,141,650,28,15,101,935,16,1048
,평리6동제2투,1750,905,116,661,21,7,86,891,14,845
상중이동,소계,16920,10855,2086,7283,494,79,777,10719,136,6065
,관내사전투표,3186,3186,769,1975,163,13,233,3153,33,0
,상중이동제1투,1379,468,68,326,22,3,45,464,4,911
,상중이동제2투,2749,1498,237,1067,45,24,100,1473,25,1251
,상중이동제3투,2656,1531,281,1021,92,5,111,1510,21,1125
,상중이동제4투,2371,1319,212,910,52,16,112,1302,17,1052
,상중이동제5투,3325,2155,436,1452,101,13,135,2137,18,1170
,상중이동제6투,586,318,36,248,7,2,22,315,3,268
,상중이동제7투,668,380,47,284,12,3,19,365,15,288
원대동,소계,7110,4227,639,2913,164,37,419,4172,55,2883
,관내사전투표,1361,1361,235,919,60,6,125,1345,16,0
,원대동제1투,1371,613,75,431,26,10,62,604,9,758
,원대동제2투,2099,1063,161,729,44,11,105,1050,13,1036
,원대동제3투,2279,1190,168,834,34,10,127,1173,17,1089
잘못 투입·구분된 투표지,,0,3,0,3,0,0,0,3,0,-3
