읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,관내사전투표,7595,7595,5138,2346,42,7526,69,0
,송천1동제1투,2181,1092,680,372,21,1073,19,1089
,송천1동제2투,2007,978,649,287,21,957,21,1029
,송천1동제3투,2595,1271,810,406,29,1245,26,1324
,송천1동제4투,2415,1323,864,422,14,1300,23,1092
,송천1동제5투,2589,1687,1075,566,25,1666,21,902
,송천1동제6투,3021,1868,1171,640,28,1839,29,1153
,송천1동제7투,2675,1470,908,502,21,1431,39,1205
,송천1동제8투,3027,2014,1348,621,23,1992,22,1013
,송천1동제9투,3231,2235,783,1428,9,2220,15,996
,송천1동제10투,2895,1901,735,1149,8,1892,9,994
,송천1동제11투,2541,1751,801,922,15,1738,13,790
,송천1동제12투,2573,1836,807,1012,9,1828,8,737
송천2동,소계,21085,14497,9618,4504,181,14303,194,6588
,관내사전투표,6631,6630,4522,1985,56,6563,67,1
,송천2동제1투,1970,979,640,303,16,959,20,991
,송천2동제2투,2165,1310,871,404,16,1291,19,855
,송천2동제3투,1616,772,475,258,19,752,20,844
,송천2동제4투,2029,1096,735,327,17,1079,17,933
,송천2동제5투,3110,1828,1202,576,24,1802,26,1282
,송천2동제6투,884,483,300,166,12,478,5,401
,송천2동제7투,2680,1399,873,485,21,1379,20,1281
조촌동,소계,9997,6196,4315,1714,83,6112,84,3801
,관내사전투표,3045,3044,2275,720,20,3015,29,1
,조촌동제1투,2565,1141,746,356,25,1127,14,1424
,조촌동제2투,3150,1343,845,445,26,1316,27,1807
,조촌동제3투,1237,668,449,193,12,654,14,569
혁신동,소계,12096,9378,6488,2708,84,9280,98,2718
,관내사전투표,4978,4976,3583,1313,39,4935,41,2
,혁신동제1투,2430,1422,932,452,15,1399,23,1008
,혁신동제2투,2470,1531,985,510,16,1511,20,939
,혁신동제3투,2218,1449,988,433,14,1435,14,769
여의동,소계,20891,13432,8976,4131,153,13260,172,7459
,관내사전투표,4253,4253,3022,1143,36,4201,52,0
,여의동제1투,2392,985,617,329,21,967,18,1407
,여의동제2투,2173,1092,741,324,12,1077,15,1081
,여의동제3투,2945,1419,968,408,20,1396,23,1526
,여의동제4투,1237,685,410,251,9,670,15,552
,여의동제5투,1058,640,437,190,9,636,4,418
,여의동제6투,2920,1753,1113,597,21,1731,22,1167
,여의동제7투,1825,1264,791,449,12,1252,12,561
,여의동제8투,2088,1341,877,440,13,1330,11,747
잘못 투입·구분된 투표지,,0,10,6,2,0,8,2,-10
