읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,남원동제4투,1087,639,107,434,4,87,632,7,448
,남원동제5투,1239,688,151,470,6,53,680,8,551
,남원동제6투,1260,711,127,508,7,54,696,15,549
북문동,소계,7333,4810,1096,3099,28,510,4733,77,2523
,관내사전투표,2074,2074,567,1243,15,218,2043,31,0
,북문동제1투,1009,571,82,420,3,57,562,9,438
,북문동제2투,1090,559,119,361,3,66,549,10,531
,북문동제3투,1332,633,129,422,3,67,621,12,699
,북문동제4투,556,343,36,265,3,32,336,7,213
,북문동제5투,1272,630,163,388,1,70,622,8,642
계림동,소계,6136,3993,839,2709,45,313,3906,87,2143
,관내사전투표,1809,1809,409,1204,25,133,1771,38,0
,계림동제1투,1562,732,138,504,7,60,709,23,830
,계림동제2투,1497,795,178,526,7,72,783,12,702
,계림동제3투,1268,657,114,475,6,48,643,14,611
동문동,소계,6824,4481,948,2986,34,424,4392,89,2343
,관내사전투표,2000,2000,534,1212,12,204,1962,38,0
,동문동제1투,1878,905,201,592,6,86,885,20,973
,동문동제2투,1142,629,68,489,7,49,613,16,513
,동문동제3투,1020,495,68,379,5,40,492,3,525
,동문동제4투,784,452,77,314,4,45,440,12,332
동성동,소계,3495,2452,479,1679,15,224,2397,55,1043
,관내사전투표,1146,1146,267,719,3,124,1113,33,0
,동성동제1투,935,458,79,324,2,49,454,4,477
,동성동제2투,647,377,69,280,2,20,371,6,270
,동성동제3투,767,471,64,356,8,31,459,12,296
신흥동,소계,6927,4393,1075,2802,40,422,4339,54,2534
,관내사전투표,2042,2042,579,1205,21,218,2023,19,0
,신흥동제1투,1440,731,141,506,2,73,722,9,709
,신흥동제2투,1399,596,90,444,4,49,587,9,803
,신흥동제3투,2046,1024,265,647,13,82,1007,17,1022
사벌국면,소계,3396,2327,311,1768,30,154,2263,64,1069
,관내사전투표,1250,1250,170,950,15,82,1217,33,0
,사벌국면제1투,1293,581,71,443,6,44,564,17,712
,사벌국면제2투,853,496,70,375,9,28,482,14,357
잘못 투입·구분된 투표지,,0,1,0,1,0,0,1,0,-1
