읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,용흥동제1투,2265,1412,265,1108,23,7,1403,9,853
,용흥동제2투,1905,986,222,714,27,9,972,14,919
,용흥동제3투,1829,971,212,718,24,11,965,6,858
,용흥동제4투,2078,1414,353,999,38,11,1401,13,664
,용흥동제5투,2514,1576,459,1049,42,15,1565,11,938
,용흥동제6투,2098,1210,362,788,38,6,1194,16,888
,용흥동제7투,2228,1182,318,810,24,9,1161,21,1046
우창동,소계,25066,16264,5320,10043,603,125,16091,173,8802
,관내사전투표,4540,4539,1865,2440,170,26,4501,38,1
,우창동제1투,2251,1307,327,920,37,9,1293,14,944
,우창동제2투,2242,1308,304,942,37,12,1295,13,934
,우창동제3투,2835,1765,537,1132,74,9,1752,13,1070
,우창동제4투,1689,908,246,607,35,7,895,13,781
,우창동제5투,1462,834,194,586,35,8,823,11,628
,우창동제6투,1911,1054,169,811,32,14,1026,28,857
,우창동제7투,2583,1458,404,969,55,17,1445,13,1125
,우창동제8투,2116,1170,435,675,42,9,1161,9,946
,우창동제9투,3437,1921,839,961,86,14,1900,21,1516
두호동,소계,18691,13136,4006,8540,380,93,13019,117,5555
,관내사전투표,4683,4683,1702,2795,119,31,4647,36,0
,두호동제1투,1127,526,82,416,16,7,521,5,601
,두호동제2투,1862,986,221,718,23,9,971,15,876
,두호동제3투,2538,1535,414,1047,51,10,1522,13,1003
,두호동제4투,3079,2018,585,1334,73,10,2002,16,1061
,두호동제5투,2573,1562,465,1020,44,15,1544,18,1011
,두호동제6투,2829,1826,537,1210,54,11,1812,14,1003
장량동,소계,51743,33551,12615,19386,1041,229,33271,280,18192
,관내사전투표,8474,8474,3783,4294,286,54,8417,57,0
,장량동제1투,2028,1038,303,690,30,8,1031,7,990
,장량동제2투,2362,1348,314,962,42,14,1332,16,1014
,장량동제3투,2252,1417,431,905,63,9,1408,9,835
,장량동제4투,2967,1842,553,1193,64,13,1823,19,1125
,장량동제5투,3010,1469,436,963,47,4,1450,19,1541
,장량동제6투,3101,2048,629,1341,49,8,2027,21,1053
,장량동제7투,3836,1742,568,1083,52,22,1725,17,2094
,장량동제8투,4641,2715,1162,1427,89,16,2694,21,1926
,장량동제9투,3256,1742,590,1073,53,11,1727,15,1514
,장량동제10투,3104,2158,804,1236,86,15,2141,17,946
,장량동제11투,3130,1674,628,975,43,14,1660,14,1456
,장량동제12투,4244,2605,1064,1442,62,13,2581,24,1639
,장량동제13투,2211,1367,528,785,28,13,1354,13,844
,장량동제14투,3127,1912,822,1017,47,15,1901,11,1215
환여동,소계,7569,5265,1855,3194,126,42,5217,48,2304
,관내사전투표,1831,1831,748,1017,44,9,1818,13,0
,환여동제1투,747,418,64,331,8,6,409,9,329
,환여동제2투,1105,594,112,465,6,3,586,8,511
,환여동제3투,2889,1793,695,1017,51,17,1780,13,1096
,환여동제4투,997,629,236,364,17,7,624,5,368
잘못 투입·구분된 투표지,,0,5,0,5,0,0,5,0,-5
