읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,오천읍제4투,1133,568,169,334,2,7,52,564,4,565
,오천읍제5투,2089,1084,290,689,10,8,75,1072,12,1005
,오천읍제6투,1176,609,159,379,6,3,51,598,11,567
,오천읍제7투,2193,1198,308,748,16,12,99,1183,15,995
,오천읍제8투,2810,1594,605,838,13,20,101,1577,17,1216
,오천읍제9투,5174,1929,824,870,36,10,173,1913,16,3245
,오천읍제10투,2716,1510,771,566,40,14,111,1502,8,1206
,오천읍제11투,2246,1019,407,489,16,5,88,1005,14,1227
,오천읍제12투,2012,845,274,474,10,12,63,833,12,1167
,오천읍제13투,1325,736,175,489,6,0,60,730,6,589
,오천읍제14투,3281,1559,576,821,17,12,121,1547,12,1722
,오천읍제15투,2853,1594,730,703,26,14,110,1583,11,1259
대송면,소계,3456,2416,587,1569,25,22,161,2364,52,1040
,관내사전투표,1003,1003,307,588,14,8,68,985,18,0
,대송면제1투,943,559,119,373,3,5,43,543,16,384
,대송면제2투,886,498,92,357,4,4,27,484,14,388
,대송면제3투,624,356,69,251,4,5,23,352,4,268
동해면,소계,8518,5499,1583,3310,67,38,403,5401,98,3019
,관내사전투표,2119,2119,736,1154,28,13,143,2074,45,0
,동해면제1투,1871,970,254,609,16,7,63,949,21,901
,동해면제2투,454,279,34,211,2,1,24,272,7,175
,동해면제3투,621,373,101,222,1,1,42,367,6,248
,동해면제4투,1704,824,206,535,6,8,60,815,9,880
,동해면제5투,1749,934,252,579,14,8,71,924,10,815
장기면,소계,3817,2463,538,1655,28,20,153,2394,69,1354
,관내사전투표,970,970,254,606,10,7,68,945,25,0
,장기면제1투,885,402,110,249,5,4,26,394,8,483
,장기면제2투,1108,600,90,451,1,5,39,586,14,508
,장기면제3투,854,491,84,349,12,4,20,469,22,363
호미곶면,소계,1850,1315,247,860,15,8,135,1265,50,535
,관내사전투표,772,772,150,480,11,4,98,743,29,0
,호미곶면투표소,1078,543,97,380,4,4,37,522,21,535
상대동,소계,21807,13373,3660,8028,128,79,1197,13092,281,8434
,관내사전투표,3934,3933,1346,2100,38,16,386,3886,47,1
,상대동제1투,2329,1200,292,751,10,5,120,1178,22,1129
,상대동제2투,2411,1229,311,777,12,5,105,1210,19,1182
,상대동제3투,2078,1167,292,723,12,8,107,1142,25,911
,상대동제4투,2214,1150,335,655,13,9,114,1126,24,1064
,상대동제5투,2150,962,238,608,7,10,79,942,20,1188
,상대동제6투,2029,1109,260,699,13,9,85,1066,43,920
,상대동제7투,1907,1064,256,681,11,7,84,1039,25,843
,상대동제8투,2755,1559,330,1034,12,10,117,1503,56,1196
해도동,소계,15997,9923,2318,6461,93,68,871,9811,112,6074
,관내사전투표,2753,2753,774,1681,20,19,230,2724,29,0
,해도동제1투,2110,1048,173,759,9,3,91,1035,13,1062
,해도동제2투,1187,665,128,444,5,8,73,658,7,522
,해도동제3투,1915,1036,194,746,9,6,75,1030,6,879
,해도동제4투,1525,942,170,652,12,4,95,933,9,583
,해도동제5투,1010,524,113,345,3,5,50,516,8,486
,해도동제6투,2458,1294,325,823,9,10,107,1274,20,1164
,해도동제7투,1491,810,226,480,14,10,69,799,11,681
,해도동제8투,1548,851,215,531,12,3,81,842,9,697
송도동,소계,11368,7339,1600,4960,53,47,586,7246,93,4029
,관내사전투표,2236,2236,594,1406,11,10,195,2216,20,0
,송도동제1투,1612,836,163,605,5,5,50,828,8,776
,송도동제2투,1574,861,210,559,5,5,78,857,4,713
,송도동제3투,1891,1048,181,753,11,12,73,1030,18,843
,송도동제4투,2503,1508,299,1029,14,11,128,1481,27,995
,송도동제5투,1552,850,153,608,7,4,62,834,16,702
청림동,소계,4457,2861,848,1665,29,21,248,2811,50,1596
,관내사전투표,1101,1101,389,549,10,11,115,1074,27,0
,청림동제1투,844,399,104,247,3,2,37,393,6,445
,청림동제2투,1781,950,261,590,13,7,67,938,12,831
,청림동제3투,731,411,94,279,3,1,29,406,5,320
제철동,소계,2844,1972,766,994,36,12,134,1942,30,872
,관내사전투표,1170,1170,508,526,23,8,83,1148,22,0
,제철동투표소,1674,802,258,468,13,4,51,794,8,872
효곡동,소계,22457,16600,7471,7751,130,45,1070,16467,133,5857
,관내사전투표,5011,5010,2605,2008,40,10,312,4975,35,1
,효곡동제1투,2214,1312,475,725,12,3,86,1301,11,902
,효곡동제2투,2172,1421,611,701,8,4,86,1410,11,751
,효곡동제3투,2528,1741,724,875,10,5,112,1726,15,787
,효곡동제4투,2655,1839,755,913,16,3,140,1827,12,816
,효곡동제5투,2462,1698,714,842,15,8,95,1674,24,764
,효곡동제6투,2097,1511,708,690,9,7,83,1497,14,586
,효곡동제7투,3318,2068,879,997,20,5,156,2057,11,1250
대이동,소계,18883,13024,5433,6271,104,63,1049,12920,104,5859
,관내사전투표,3726,3726,1841,1516,26,22,296,3701,25,0
,대이동제1투,1406,827,315,396,13,2,92,818,9,579
,대이동제2투,2147,1303,470,707,5,4,103,1289,14,844
,대이동제3투,1551,993,348,534,10,5,83,980,13,558
,대이동제4투,1444,675,228,370,5,7,57,667,8,769
,대이동제5투,2852,1746,574,1009,9,8,139,1739,7,1106
,대이동제6투,3047,1789,734,851,19,10,157,1771,18,1258
,대이동제7투,2710,1965,923,888,17,5,122,1955,10,745
잘못 투입·구분된 투표지,,0,1,1,0,0,0,0,1,0,-1
