읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,관내사전투표,1327,1327,609,669,30,9,1317,10,0
,지곡면제1투,2404,1171,353,749,26,10,1138,33,1233
,지곡면제2투,2890,1380,702,600,49,15,1366,14,1510
성연면,소계,9938,5958,3355,2333,165,51,5904,54,3980
,관내사전투표,2218,2218,1426,699,53,23,2201,17,0
,성연면제1투,1324,671,216,429,8,9,662,9,653
,성연면제2투,3098,1557,849,644,47,9,1549,8,1541
,성연면제3투,3298,1512,864,561,57,10,1492,20,1786
음암면,소계,7850,4643,1920,2503,89,60,4572,71,3207
,관내사전투표,1514,1514,740,715,28,13,1496,18,0
,음암면제1투,1852,844,291,509,16,11,827,17,1008
,음암면제2투,2315,1116,428,636,19,18,1101,15,1199
,음암면제3투,1366,719,326,348,20,13,707,12,647
,음암면제4투,803,450,135,295,6,5,441,9,353
운산면,소계,4662,2996,977,1889,51,22,2939,57,1666
,관내사전투표,1318,1316,499,756,24,12,1291,25,2
,운산면제1투,1848,805,247,527,9,6,789,16,1043
,운산면제2투,713,422,89,315,11,2,417,5,291
,운산면제3투,783,453,142,291,7,2,442,11,330
해미면,소계,7067,4531,1625,2712,78,39,4454,77,2536
,관내사전투표,2173,2172,942,1138,44,24,2148,24,1
,해미면제1투,1726,854,263,548,15,8,834,20,872
,해미면제2투,1096,550,120,407,6,3,536,14,546
,해미면제3투,2072,955,300,619,13,4,936,19,1117
고북면,소계,5044,3026,1220,1670,56,27,2973,53,2018
,관내사전투표,1117,1117,477,590,16,9,1092,25,0
,고북면제1투,1557,734,215,489,10,7,721,13,823
,고북면제2투,1357,617,315,263,23,6,607,10,740
,고북면제3투,1013,558,213,328,7,5,553,5,455
부춘동,소계,15655,9725,4433,4882,253,69,9637,88,5930
,관내사전투표,4212,4211,2240,1803,106,21,4170,41,1
,부춘동제1투,799,391,117,260,8,1,386,5,408
,부춘동제2투,2060,1044,385,620,22,9,1036,8,1016
,부춘동제3투,3075,1557,649,830,42,16,1537,20,1518
,부춘동제4투,2088,991,418,525,37,9,989,2,1097
,부춘동제5투,3421,1531,624,844,38,13,1519,12,1890
동문1동,소계,14193,8753,3855,4576,216,56,8703,50,5440
,관내사전투표,3626,3626,1817,1696,69,22,3604,22,0
,동문1동제1투,2062,837,312,490,21,5,828,9,1225
,동문1동제2투,2938,1418,448,913,36,14,1411,7,1520
,동문1동제3투,3616,1777,809,888,64,7,1768,9,1839
,동문1동제4투,1951,1095,469,589,26,8,1092,3,856
동문2동,소계,7871,4976,2055,2727,99,37,4918,58,2895
,관내사전투표,2243,2243,1129,1035,48,13,2225,18,0
,동문2동제1투,1125,514,153,336,11,3,503,11,611
,동문2동제2투,1780,887,260,597,11,5,873,14,893
,동문2동제3투,2723,1332,513,759,29,16,1317,15,1391
수석동,소계,12777,8029,3623,4047,204,62,7936,93,4748
,관내사전투표,3351,3351,1787,1431,79,23,3320,31,0
,수석동제1투,2119,1084,515,523,26,10,1074,10,1035
,수석동제2투,3782,1698,669,944,55,10,1678,20,2084
,수석동제3투,1133,588,172,387,14,6,579,9,545
,수석동제4투,2392,1308,480,762,30,13,1285,23,1084
석남동,소계,21055,12952,6493,5925,320,87,12825,127,8103
,관내사전투표,4508,4508,2541,1795,115,16,4467,41,0
,석남동제1투,3711,1700,727,890,49,16,1682,18,2011
,석남동제2투,2976,1371,664,653,28,11,1356,15,1605
,석남동제3투,2394,1460,874,529,39,6,1448,12,934
,석남동제4투,2673,1405,616,739,30,12,1397,8,1268
,석남동제5투,1162,602,157,414,10,11,592,10,560
,석남동제6투,3631,1906,914,905,49,15,1883,23,1725
잘못 투입·구분된 투표지,,0,3,1,2,0,0,3,0,-3
