읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
중앙탑면,소계,9245,5233,2646,2421,68,54,5189,44,4012
,관내사전투표,1966,1966,1055,855,23,17,1950,16,0
,중앙탑면제1투,698,411,129,262,6,6,403,8,287
,중앙탑면제2투,1062,535,167,351,9,3,530,5,527
,중앙탑면제3투,2793,1131,627,468,15,14,1124,7,1662
,중앙탑면제4투,2726,1190,668,485,15,14,1182,8,1536
금가면,소계,3224,2032,841,1112,22,22,1997,35,1192
,관내사전투표,973,973,480,460,11,10,961,12,0
,금가면제1투,944,517,151,344,6,2,503,14,427
,금가면제2투,1307,542,210,308,5,10,533,9,765
동량면,소계,3384,2260,786,1367,45,23,2221,39,1124
,관내사전투표,907,907,375,481,18,12,886,21,0
,동량면제1투,1120,623,182,418,9,4,613,10,497
,동량면제2투,1357,730,229,468,18,7,722,8,627
산척면,소계,2286,1607,530,1037,15,12,1594,13,679
,관내사전투표,836,836,322,493,7,6,828,8,0
,산척면투표소,1450,771,208,544,8,6,766,5,679
엄정면,소계,3035,2014,641,1310,16,24,1991,23,1021
,관내사전투표,1106,1106,380,694,7,13,1094,12,0
,엄정면투표소,1929,908,261,616,9,11,897,11,1021
소태면,소계,1670,1165,359,761,12,15,1147,18,505
,관내사전투표,453,453,163,270,3,7,443,10,0
,소태면제1투,655,372,104,251,6,6,367,5,283
,소태면제2투,562,340,92,240,3,2,337,3,222
성내·충인동,소계,3047,2055,721,1255,40,19,2035,20,992
,관내사전투표,1128,1128,416,668,24,12,1120,8,0
,성내·충인동제1투,504,255,77,169,4,2,252,3,249
,성내·충인동제2투,1415,672,228,418,12,5,663,9,743
교현·안림동,소계,18690,11412,5151,5854,211,107,11323,89,7278
,관내사전투표,4250,4250,2236,1907,46,29,4218,32,0
,교현·안림동제1투,1461,731,266,430,21,7,724,7,730
,교현·안림동제2투,1765,797,290,475,17,7,789,8,968
,교현·안림동제3투,2280,1190,470,664,31,17,1182,8,1090
,교현·안림동제4투,1774,879,303,539,16,14,872,7,895
,교현·안림동제5투,2255,1077,364,668,23,11,1066,11,1178
,교현·안림동제6투,2572,1201,467,688,25,11,1191,10,1371
,교현·안림동제7투,2333,1287,755,483,32,11,1281,6,1046
교현2동,소계,6409,3909,1577,2188,63,35,3863,46,2500
,관내사전투표,1644,1644,782,821,19,8,1630,14,0
,교현2동제1투,1091,512,176,314,6,8,504,8,579
,교현2동제2투,1653,697,239,428,11,6,684,13,956
,교현2동제3투,2021,1056,380,625,27,13,1045,11,965
용산동,소계,11842,7251,3488,3387,223,83,7181,70,4591
,관내사전투표,3077,3077,1603,1330,80,30,3043,34,0
,용산동제1투,1589,711,281,376,35,11,703,8,878
,용산동제2투,2153,998,458,485,31,16,990,8,1155
,용산동제3투,1769,874,367,454,38,7,866,8,895
,용산동제4투,3254,1591,779,742,39,19,1579,12,1663
지현동,소계,4546,2837,1160,1560,71,21,2812,25,1709
,관내사전투표,1114,1114,566,514,24,4,1108,6,0
,지현동제1투,1678,805,286,481,24,8,799,6,873
,지현동제2투,1754,918,308,565,23,9,905,13,836
문화동,소계,8731,5814,2132,3450,107,65,5754,60,2917
,관내사전투표,2233,2233,946,1215,47,15,2223,10,0
,문화동제1투,1578,793,275,486,8,13,782,11,785
,문화동제2투,1699,1068,339,692,9,11,1051,17,631
,문화동제3투,1472,793,250,498,19,17,784,9,679
,문화동제4투,1749,927,322,559,24,9,914,13,822
호암·직동,소계,12712,8219,4568,3390,149,57,8164,55,4493
,관내사전투표,3757,3756,2264,1406,52,19,3741,15,1
,호암·직동제1투,2817,1302,663,591,31,6,1291,11,1515
,호암·직동제2투,929,477,181,273,10,6,470,7,452
,호암·직동제3투,978,479,224,220,19,8,471,8,499
,호암·직동제4투,4231,2205,1236,900,37,18,2191,14,2026
달천동,소계,3552,2170,882,1195,48,16,2141,29,1382
,관내사전투표,1024,1024,465,516,18,8,1007,17,0
,달천동제1투,1821,808,279,493,21,8,801,7,1013
,달천동제2투,707,338,138,186,9,0,333,5,369
봉방동,소계,8227,5290,2199,2886,91,66,5242,48,2937
,관내사전투표,2585,2584,1175,1299,51,33,2558,26,1
,봉방동제1투,1340,691,226,439,9,8,682,9,649
,봉방동제2투,2207,1077,445,595,17,11,1068,9,1130
,봉방동제3투,2095,938,353,553,14,14,934,4,1157
칠금·금릉동,소계,12274,7995,3898,3808,130,78,7914,81,4279
,관내사전투표,3241,3241,1839,1291,49,25,3204,37,0
,칠금·금릉동제1투,837,476,151,306,8,6,471,5,361
,칠금·금릉동제2투,1365,743,291,429,8,8,736,7,622
,칠금·금릉동제3투,1970,884,393,450,18,12,873,11,1086
,칠금·금릉동제4투,2263,1120,491,576,28,15,1110,10,1143
,칠금·금릉동제5투,2598,1531,733,756,19,12,1520,11,1067
연수동,소계,29079,17267,8098,8542,314,166,17120,147,11812
,관내사전투표,5261,5261,2747,2337,90,42,5216,45,0
,연수동제1투,2039,960,344,577,16,17,954,6,1079
,연수동제2투,2908,1391,686,648,32,14,1380,11,1517
,연수동제3투,2610,1507,706,763,27,5,1501,6,1103
,연수동제4투,1806,942,390,504,28,10,932,10,864
,연수동제5투,1817,882,396,455,10,13,874,8,935
,연수동제6투,1794,789,268,463,19,17,767,22,1005
,연수동제7투,2010,1037,537,471,14,6,1028,9,973
,연수동제8투,2063,1035,471,535,12,12,1030,5,1028
,연수동제9투,2851,1299,609,641,25,9,1284,15,1552
,연수동제10투,1820,1014,456,528,18,10,1012,2,806
,연수동제11투,2100,1150,488,620,23,11,1142,8,950
목행·용탄동,소계,5440,3498,1833,1542,60,33,3468,30,1942
,관내사전투표,1634,1634,939,638,25,18,1620,14,0
,목행·용탄동제1투,1931,954,492,430,16,9,947,7,977
,목행·용탄동제2투,1875,910,402,474,19,6,901,9,965
잘못 투입·구분된 투표지,,0,8,3,3,0,1,7,1,-8
