읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,성산읍제2투,763,372,132,234,2,368,4,391
,성산읍제3투,2395,936,404,502,14,920,16,1459
,성산읍제4투,906,463,179,270,5,454,9,443
,성산읍제5투,955,490,218,258,11,487,3,465
,성산읍제6투,839,427,196,208,9,413,14,412
,성산읍제7투,477,296,109,179,3,291,5,181
,성산읍제8투,388,227,81,134,8,223,4,161
,성산읍제9투,635,331,123,196,5,324,7,304
,성산읍제10투,485,284,129,144,3,276,8,201
,성산읍제11투,808,435,187,236,4,427,8,373
,성산읍제12투,486,294,133,153,5,291,3,192
안덕면,소계,9479,5637,3015,2496,67,5578,59,3842
,관내사전투표,1609,1609,1024,561,12,1597,12,0
,안덕면제1투,1799,869,443,401,17,861,8,930
,안덕면제2투,1640,842,354,470,8,832,10,798
,안덕면제3투,806,478,216,247,5,468,10,328
,안덕면제4투,917,483,260,219,3,482,1,434
,안덕면제5투,898,391,223,157,6,386,5,507
,안덕면제6투,420,226,107,109,6,222,4,194
,안덕면제7투,569,338,157,172,5,334,4,231
,안덕면제8투,821,401,231,160,5,396,5,420
표선면,소계,9932,6047,2954,2955,71,5980,67,3885
,관내사전투표,2106,2105,1130,937,22,2089,16,1
,표선면제1투,3236,1264,580,653,20,1253,11,1972
,표선면제2투,740,411,149,249,6,404,7,329
,표선면제3투,931,538,214,317,1,532,6,393
,표선면제4투,578,333,153,172,2,327,6,245
,표선면제5투,883,533,280,233,13,526,7,350
,표선면제6투,300,194,107,82,1,190,4,106
,표선면제7투,515,295,136,151,4,291,4,220
,표선면제8투,455,250,139,107,2,248,2,205
,표선면제9투,188,124,66,54,0,120,4,64
송산동,소계,3680,2154,1166,951,20,2137,17,1526
,관내사전투표,752,752,474,268,4,746,6,0
,송산동제1투,1382,603,326,260,8,594,9,779
,송산동제2투,1546,799,366,423,8,797,2,747
정방동,소계,2447,1458,812,618,13,1443,15,989
,관내사전투표,885,885,534,332,6,872,13,0
,정방동투표소,1562,573,278,286,7,571,2,989
중앙동,소계,3249,1775,950,795,18,1763,12,1474
,관내사전투표,760,760,427,323,5,755,5,0
,중앙동투표소,2489,1015,523,472,13,1008,7,1474
천지동,소계,3408,2073,1165,861,24,2050,23,1335
,관내사전투표,1019,1019,627,369,12,1008,11,0
,천지동제1투,2203,944,465,458,10,933,11,1259
,천지동제2투,186,110,73,34,2,109,1,76
효돈동,소계,4614,3026,1643,1330,20,2993,33,1588
,관내사전투표,1362,1362,844,497,10,1351,11,0
,효돈동제1투,1382,697,355,330,6,691,6,685
,효돈동제2투,1870,967,444,503,4,951,16,903
영천동,소계,4503,2801,1578,1156,26,2760,41,1702
,관내사전투표,1115,1115,691,392,13,1096,19,0
,영천동제1투,2372,1139,646,467,10,1123,16,1233
,영천동제2투,561,295,139,151,1,291,4,266
,영천동제3투,455,252,102,146,2,250,2,203
동홍동,소계,16885,10150,6374,3547,94,10015,135,6735
,관내사전투표,3960,3958,2698,1189,27,3914,44,2
,동홍동제1투,2943,1347,788,519,16,1323,24,1596
,동홍동제2투,3829,1729,1060,623,18,1701,28,2100
,동홍동제3투,3359,1652,971,656,14,1641,11,1707
,동홍동제4투,2794,1464,857,560,19,1436,28,1330
서홍동,소계,7880,4849,2960,1792,41,4793,56,3031
,관내사전투표,2173,2173,1418,719,16,2153,20,0
,서홍동제1투,3553,1661,1010,621,15,1646,15,1892
,서홍동제2투,2154,1015,532,452,10,994,21,1139
대륜동,소계,12175,8060,4779,3139,61,7979,81,4115
,관내사전투표,3850,3848,2548,1241,26,3815,33,2
,대륜동제1투,1747,876,376,473,15,864,12,871
,대륜동제2투,3070,1549,891,637,8,1536,13,1521
,대륜동제3투,1554,849,461,372,7,840,9,705
,대륜동제4투,1954,938,503,416,5,924,14,1016
대천동,소계,9121,5455,3113,2172,77,5362,93,3666
,관내사전투표,1532,1531,935,554,24,1513,18,1
,대천동제1투,1344,763,403,327,13,743,20,581
,대천동제2투,1047,520,244,254,7,505,15,527
,대천동제3투,617,363,163,184,5,352,11,254
,대천동제4투,387,249,135,105,6,246,3,138
,대천동제5투,4194,2029,1233,748,22,2003,26,2165
중문동,소계,9038,6141,3084,2866,86,6036,105,2897
,관내사전투표,2560,2560,1443,1046,30,2519,41,0
,중문동제1투,3850,1904,902,947,30,1879,25,1946
,중문동제2투,1223,742,339,369,16,724,18,481
,중문동제3투,962,635,293,320,6,619,16,327
,중문동제4투,443,300,107,184,4,295,5,143
예래동,소계,3197,2155,917,1159,31,2107,48,1042
,관내사전투표,765,764,346,393,6,745,19,1
,예래동제1투,836,501,226,260,10,496,5,335
,예래동제2투,1259,676,232,411,12,655,21,583
,예래동제3투,337,214,113,95,3,211,3,123
잘못 투입·구분된 투표지,,0,8,7,1,0,8,0,-8
