읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,두암3동제2투,1771,908,468,17,17,4,384,890,18,863
,두암3동제3투,1720,781,439,21,14,1,290,765,16,939
,두암3동제4투,1752,818,469,39,13,4,273,798,20,934
,두암3동제5투,1954,1048,573,23,15,2,429,1042,6,906
오치1동,소계,9197,5476,3149,165,108,28,1960,5410,66,3721
,관내사전투표,2332,2331,1399,37,40,10,830,2316,15,1
,오치1동제1투,2341,1001,571,51,22,10,327,981,20,1340
,오치1동제2투,2191,1055,553,43,22,3,418,1039,16,1136
,오치1동제3투,2333,1089,626,34,24,5,385,1074,15,1244
오치2동,소계,10965,6801,4093,165,104,48,2307,6717,84,4164
,관내사전투표,3363,3360,2076,54,48,17,1133,3328,32,3
,오치2동제1투,1667,698,412,32,9,9,228,690,8,969
,오치2동제2투,1691,741,429,22,9,6,257,723,18,950
,오치2동제3투,1890,775,439,29,16,5,277,766,9,1115
,오치2동제4투,2354,1227,737,28,22,11,412,1210,17,1127
석곡동,소계,2312,1532,812,26,35,6,627,1506,26,780
,관내사전투표,788,788,415,8,19,1,339,782,6,0
,석곡동제1투,1109,500,258,11,11,5,204,489,11,609
,석곡동제2투,415,244,139,7,5,0,84,235,9,171
잘못 투입·구분된 투표지,,0,4,1,0,0,0,2,3,1,-4
