읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,금천동제3투,3275,1967,839,946,20,133,14,1952,15,1308
,금천동제4투,2361,1166,477,562,22,82,12,1155,11,1195
,금천동제5투,2245,1249,572,550,14,94,7,1237,12,996
,금천동제6투,3341,1810,921,693,23,149,9,1795,15,1531
,금천동제7투,2352,1279,670,472,14,109,3,1268,11,1073
,금천동제8투,2403,1552,805,594,13,126,5,1543,9,851
영운동,소계,9606,5782,2492,2744,90,346,49,5721,61,3824
,관내사전투표,2256,2256,1088,950,38,140,15,2231,25,0
,영운동제1투,2316,1036,363,587,14,49,12,1025,11,1280
,영운동제2투,2840,1379,588,651,24,86,13,1362,17,1461
,영운동제3투,2194,1111,453,556,14,71,9,1103,8,1083
용암제1동,소계,34152,20422,10026,8272,288,1527,135,20248,174,13730
,관내사전투표,5089,5087,2777,1854,63,351,17,5062,25,2
,용암제1동제1투,2847,1476,595,729,25,107,9,1465,11,1371
,용암제1동제2투,2193,1018,439,466,14,81,4,1004,14,1175
,용암제1동제3투,2515,1377,621,579,26,125,13,1364,13,1138
,용암제1동제4투,2337,1158,524,517,20,80,8,1149,9,1179
,용암제1동제5투,3021,1642,693,762,34,102,25,1616,26,1379
,용암제1동제6투,3560,1863,957,707,24,135,17,1840,23,1697
,용암제1동제7투,2788,1442,671,625,18,105,10,1429,13,1346
,용암제1동제8투,2931,1317,614,577,18,82,13,1304,13,1614
,용암제1동제9투,3863,2229,1086,910,21,185,11,2213,16,1634
,용암제1동제10투,3008,1813,1049,546,25,174,8,1802,11,1195
용암제2동,소계,24374,15444,7738,6104,213,1181,93,15329,115,8930
,관내사전투표,4361,4360,2449,1533,42,293,19,4336,24,1
,용암제2동제1투,2436,1110,494,495,21,78,11,1099,11,1326
,용암제2동제2투,3196,1730,772,763,28,131,14,1708,22,1466
,용암제2동제3투,3132,1836,849,797,27,130,15,1818,18,1296
,용암제2동제4투,1580,717,258,391,10,44,7,710,7,863
,용암제2동제5투,3210,1535,765,603,32,115,10,1525,10,1675
,용암제2동제6투,2962,2020,1054,722,24,196,11,2007,13,942
,용암제2동제7투,3497,2136,1097,800,29,194,6,2126,10,1361
낭성면,소계,2120,1426,492,848,15,50,9,1414,12,694
,관내사전투표,729,727,286,393,3,36,3,721,6,2
,낭성면투표소,1391,699,206,455,12,14,6,693,6,692
미원면,소계,4583,3042,938,1911,46,75,24,2994,48,1541
,관내사전투표,1497,1497,523,872,30,42,14,1481,16,0
,미원면제1투,1127,479,135,322,5,5,4,471,8,648
,미원면제2투,1363,655,197,409,10,21,4,641,14,708
,미원면제3투,596,411,83,308,1,7,2,401,10,185
가덕면,소계,3612,2380,933,1268,28,88,30,2347,33,1232
,관내사전투표,909,909,408,438,7,34,9,896,13,0
,가덕면제1투,1124,604,227,333,7,25,5,597,7,520
,가덕면제2투,637,328,110,191,6,11,6,324,4,309
,가덕면제3투,942,539,188,306,8,18,10,530,9,403
남일면,소계,6199,4112,1672,2070,63,238,22,4065,47,2087
,관내사전투표,1674,1673,817,703,29,102,2,1653,20,1
,남일면제1투,2108,1086,359,623,17,67,8,1074,12,1022
,남일면제2투,730,456,167,257,6,15,5,450,6,274
,남일면제3투,1687,897,329,487,11,54,7,888,9,790
문의면,소계,3676,2482,989,1326,22,96,17,2450,32,1194
,관내사전투표,1126,1126,514,549,9,40,5,1117,9,0
,문의면제1투,1860,926,350,497,12,41,10,910,16,934
,문의면제2투,690,430,125,280,1,15,2,423,7,260
잘못 투입·구분된 투표지,,0,7,3,4,0,0,0,7,0,-7
