읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,서부1동제1투,3161,1665,412,1114,39,6,70,1641,24,1496
,서부1동제2투,2208,1124,253,779,15,3,63,1113,11,1084
,서부1동제3투,1897,860,203,569,16,10,49,847,13,1037
,서부1동제4투,1454,665,166,440,16,6,32,660,5,789
,서부1동제5투,2084,1049,211,742,26,14,44,1037,12,1035
,서부1동제6투,2140,1225,252,853,23,13,72,1213,12,915
,서부1동제7투,2604,1314,285,876,33,16,76,1286,28,1290
,서부1동제8투,2837,1506,440,903,35,12,96,1486,20,1331
,서부1동제9투,3123,1751,602,994,29,15,90,1730,21,1372
,서부1동제10투,2319,1542,393,1016,21,14,88,1532,10,777
서부2동,소계,23565,15802,4617,9826,248,104,834,15629,173,7763
,관내사전투표,4637,4636,1530,2709,76,25,255,4595,41,1
,서부2동제1투,1717,905,231,594,13,9,46,893,12,812
,서부2동제2투,1733,944,221,622,21,10,52,926,18,789
,서부2동제3투,2475,1512,333,1038,27,7,93,1498,14,963
,서부2동제4투,2118,1410,336,957,21,8,72,1394,16,708
,서부2동제5투,2359,1470,379,973,26,9,63,1450,20,889
,서부2동제6투,1676,852,210,565,12,10,42,839,13,824
,서부2동제7투,3047,1910,674,1080,21,12,105,1892,18,1137
,서부2동제8투,3803,2163,703,1288,31,14,106,2142,21,1640
남부동,소계,16608,10146,2715,6444,184,83,594,10020,126,6462
,관내사전투표,2952,2951,991,1667,58,17,190,2923,28,1
,남부동제1투,2802,1463,315,1006,32,13,77,1443,20,1339
,남부동제2투,690,335,50,253,6,3,21,333,2,355
,남부동제3투,4041,2119,563,1328,37,28,118,2074,45,1922
,남부동제4투,3453,1883,498,1232,24,12,99,1865,18,1570
,남부동제5투,2670,1395,298,958,27,10,89,1382,13,1275
북부동,소계,12863,6805,2001,4164,116,57,370,6708,97,6058
,관내사전투표,1911,1910,732,1009,30,15,105,1891,19,1
,북부동제1투,3588,2134,578,1379,33,11,110,2111,23,1454
,북부동제2투,3419,1168,311,732,22,17,69,1151,17,2251
,북부동제3투,3945,1593,380,1044,31,14,86,1555,38,2352
중방동,소계,9043,5985,1489,3911,106,69,345,5920,65,3058
,관내사전투표,2274,2274,722,1323,38,20,158,2261,13,0
,중방동제1투,1703,764,163,530,19,11,30,753,11,939
,중방동제2투,1848,937,177,662,18,20,48,925,12,911
,중방동제3투,3218,2010,427,1396,31,18,109,1981,29,1208
압량읍,소계,16763,9470,2806,5676,173,96,591,9342,128,7293
,관내사전투표,3163,3163,1153,1712,54,23,182,3124,39,0
,압량읍제1투,3418,1263,313,789,23,18,92,1235,28,2155
,압량읍제2투,1738,893,137,681,10,9,43,880,13,845
,압량읍제3투,2351,856,235,490,31,13,74,843,13,1495
,압량읍제4투,831,509,57,414,2,5,21,499,10,322
,압량읍제5투,2649,1470,468,859,24,11,97,1459,11,1179
,압량읍제6투,2613,1316,443,731,29,17,82,1302,14,1297
잘못 투입·구분된 투표지,,0,5,2,3,0,0,0,5,0,-5
