읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,중앙동제5투,1072,554,128,372,7,29,4,540,14,518
우정동,소계,16485,11222,3476,6515,88,878,130,11087,135,5263
,관내사전투표,3434,3432,1336,1761,22,258,26,3403,29,2
,우정동제1투,3332,1944,504,1235,19,132,27,1917,27,1388
,우정동제2투,1756,881,204,607,12,33,10,866,15,875
,우정동제3투,1855,1065,270,664,8,90,13,1045,20,790
,우정동제4투,3322,2196,657,1293,13,193,22,2178,18,1126
,우정동제5투,2786,1704,505,955,14,172,32,1678,26,1082
태화동,소계,25092,17823,6357,9300,126,1614,263,17660,163,7269
,관내사전투표,4488,4488,1968,1993,25,400,64,4450,38,0
,태화동제1투,2420,1326,406,747,18,114,25,1310,16,1094
,태화동제2투,2431,1378,398,795,10,134,24,1361,17,1053
,태화동제3투,3078,1924,544,1172,12,147,27,1902,22,1154
,태화동제4투,2534,1747,584,951,11,149,35,1730,17,787
,태화동제5투,2720,1829,533,1107,21,122,29,1812,17,891
,태화동제6투,2801,2002,684,1048,10,219,25,1986,16,799
,태화동제7투,2623,1805,712,859,11,191,22,1795,10,818
,태화동제8투,1997,1324,528,628,8,138,12,1314,10,673
다운동,소계,20165,13379,4204,7598,119,1119,165,13205,174,6786
,관내사전투표,3777,3777,1506,1839,24,325,45,3739,38,0
,다운동제1투,3105,1766,444,1124,21,132,21,1742,24,1339
,다운동제2투,2521,1361,351,849,20,99,19,1338,23,1160
,다운동제3투,2348,1347,412,788,9,98,22,1329,18,1001
,다운동제4투,2761,1578,413,970,18,130,19,1550,28,1183
,다운동제5투,2747,1708,465,1047,14,146,14,1686,22,1039
,다운동제6투,2906,1842,613,981,13,189,25,1821,21,1064
병영1동,소계,18888,12973,4464,6954,94,1208,131,12851,122,5915
,관내사전투표,4423,4423,1905,2015,28,404,36,4388,35,0
,병영1동제1투,2264,1107,260,728,10,79,17,1094,13,1157
,병영1동제2투,2208,1169,274,781,14,80,10,1159,10,1039
,병영1동제3투,2558,1452,403,868,17,137,18,1443,9,1106
,병영1동제4투,1866,1051,233,727,12,51,7,1030,21,815
,병영1동제5투,2639,1689,625,815,3,208,19,1670,19,950
,병영1동제6투,2930,2082,764,1020,10,249,24,2067,15,848
병영2동,소계,15497,9924,3444,5231,91,940,114,9820,104,5573
,관내사전투표,2635,2635,1142,1189,17,231,30,2609,26,0
,병영2동제1투,2202,1202,338,700,13,118,21,1190,12,1000
,병영2동제2투,1476,772,229,457,7,57,9,759,13,704
,병영2동제3투,1364,716,172,466,12,50,7,707,9,648
,병영2동제4투,1689,956,244,611,11,63,18,947,9,733
,병영2동제5투,2464,1461,488,781,11,156,15,1451,10,1003
,병영2동제6투,3667,2182,831,1027,20,265,14,2157,25,1485
약사동,소계,8507,6567,2683,3040,37,689,62,6511,56,1940
,관내사전투표,3366,3366,1591,1344,17,357,37,3346,20,0
,약사동제1투,2749,1752,612,912,18,172,15,1729,23,997
,약사동제2투,2392,1449,480,784,2,160,10,1436,13,943
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0,0
