읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,관내사전투표,1918,1918,916,956,10,22,1904,14,0
,백사면제1투,3248,1460,470,936,12,19,1437,23,1788
,백사면제2투,3789,1760,658,1038,21,27,1744,16,2029
호법면,소계,5124,3266,1088,2078,25,34,3225,41,1858
,관내사전투표,1413,1413,554,825,7,11,1397,16,0
,호법면제1투,2785,1303,408,849,11,18,1286,17,1482
,호법면제2투,926,550,126,404,7,5,542,8,376
마장면,소계,9807,5851,2463,3175,49,101,5788,63,3956
,관내사전투표,2572,2571,1277,1204,15,51,2547,24,1
,마장면제1투,3874,1748,752,928,17,30,1727,21,2126
,마장면제2투,1942,825,241,556,9,9,815,10,1117
,마장면제3투,1419,707,193,487,8,11,699,8,712
대월면,소계,11815,6604,3295,3069,57,91,6512,92,5211
,관내사전투표,2765,2765,1548,1134,17,34,2733,32,0
,대월면제1투,2477,1082,412,629,15,14,1070,12,1395
,대월면제2투,924,467,111,344,2,6,463,4,457
,대월면제3투,3464,1388,703,616,13,26,1358,30,2076
,대월면제4투,2185,902,521,346,10,11,888,14,1283
모가면,소계,4180,2814,787,1936,25,40,2788,26,1366
,관내사전투표,1353,1353,496,804,13,30,1343,10,0
,모가면제1투,1690,812,190,600,7,4,801,11,878
,모가면제2투,1137,649,101,532,5,6,644,5,488
설성면,소계,4004,2538,612,1858,18,20,2508,30,1466
,관내사전투표,893,893,299,562,8,12,881,12,0
,설성면제1투,1092,543,93,438,2,4,537,6,549
,설성면제2투,856,478,90,381,4,0,475,3,378
,설성면제3투,1163,624,130,477,4,4,615,9,539
율면,소계,2478,1627,574,993,21,19,1607,20,851
,관내사전투표,865,865,352,485,10,9,856,9,0
,율면투표소,1613,762,222,508,11,10,751,11,851
창전동,소계,15070,8568,3428,4846,70,119,8463,105,6502
,관내사전투표,3446,3446,1710,1645,18,40,3413,33,0
,창전동제1투,3050,1297,477,761,17,23,1278,19,1753
,창전동제2투,2229,963,328,597,10,14,949,14,1266
,창전동제3투,2013,786,229,531,3,14,777,9,1227
,창전동제4투,2212,1118,383,693,12,15,1103,15,1094
,창전동제5투,2120,958,301,619,10,13,943,15,1162
증포동,소계,36092,21467,11177,9729,124,277,21307,160,14625
,관내사전투표,6438,6438,3880,2434,27,62,6403,35,0
,증포동제1투,4386,2156,999,1093,12,36,2140,16,2230
,증포동제2투,2812,1320,509,765,13,21,1308,12,1492
,증포동제3투,3342,1570,739,787,7,23,1556,14,1772
,증포동제4투,2345,1215,581,598,13,16,1208,7,1130
,증포동제5투,4324,2165,1135,976,10,23,2144,21,2159
,증포동제6투,2737,1410,629,730,8,26,1393,17,1327
,증포동제7투,3515,1843,970,824,12,25,1831,12,1672
,증포동제8투,2927,1441,723,669,10,24,1426,15,1486
,증포동제9투,3266,1909,1012,853,12,21,1898,11,1357
중리동,소계,12597,7458,2897,4280,46,139,7362,96,5139
,관내사전투표,3246,3246,1443,1686,14,60,3203,43,0
,중리동제1투,2069,819,275,511,6,20,812,7,1250
,중리동제2투,2620,1086,377,673,7,18,1075,11,1534
,중리동제3투,2231,1094,406,648,11,13,1078,16,1137
,중리동제4투,2431,1213,396,762,8,28,1194,19,1218
관고동,소계,9816,6136,2571,3370,46,91,6078,58,3680
,관내사전투표,3262,3262,1566,1607,19,50,3242,20,0
,관고동제1투,2434,1098,380,679,9,19,1087,11,1336
,관고동제2투,2061,967,353,583,9,8,953,14,1094
,관고동제3투,2059,809,272,501,9,14,796,13,1250
잘못 투입·구분된 투표지,,0,4,1,3,0,0,4,0,-4
