읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,신북면제5투,1663,702,309,353,23,7,692,10,961
창수면,소계,2056,1415,582,747,35,21,1385,30,641
,관내사전투표,574,574,265,271,18,8,562,12,0
,창수면제1투,791,437,160,250,11,6,427,10,354
,창수면제2투,691,404,157,226,6,7,396,8,287
영중면,소계,4375,2719,1124,1481,52,24,2681,38,1656
,관내사전투표,964,964,475,456,16,7,954,10,0
,영중면제1투,822,458,178,261,6,4,449,9,364
,영중면제2투,1298,599,214,347,20,9,590,9,699
,영중면제3투,501,313,117,183,5,4,309,4,188
,영중면제4투,790,385,140,234,5,0,379,6,405
일동면,소계,8092,4664,1998,2443,89,37,4567,97,3428
,관내사전투표,1476,1476,780,610,31,14,1435,41,0
,일동면제1투,1956,843,338,481,11,4,834,9,1113
,일동면제2투,363,227,75,142,1,3,221,6,136
,일동면제3투,1138,619,231,359,11,6,607,12,519
,일동면제4투,1932,866,351,471,24,4,850,16,1066
,일동면제5투,405,221,87,127,2,3,219,2,184
,일동면제6투,822,412,136,253,9,3,401,11,410
이동면,소계,4906,2954,1303,1511,49,39,2902,52,1952
,관내사전투표,884,884,460,384,15,13,872,12,0
,이동면제1투,1429,661,277,350,10,11,648,13,768
,이동면제2투,643,365,142,213,2,1,358,7,278
,이동면제3투,692,390,149,221,12,3,385,5,302
,이동면제4투,1258,654,275,343,10,11,639,15,604
영북면,소계,7152,4016,1707,2112,58,50,3927,89,3136
,관내사전투표,1479,1479,763,637,24,14,1438,41,0
,영북면제1투,1691,659,219,413,10,5,647,12,1032
,영북면제2투,594,308,99,190,7,3,299,9,286
,영북면제3투,1317,506,215,267,5,9,496,10,811
,영북면제4투,236,136,54,73,0,7,134,2,100
,영북면제5투,941,438,168,248,6,9,431,7,503
,영북면제6투,397,231,84,138,2,2,226,5,166
,영북면제7투,497,259,105,146,4,1,256,3,238
관인면,소계,2548,1714,601,1035,22,17,1675,39,834
,관내사전투표,618,618,273,311,8,5,597,21,0
,관인면제1투,1131,605,184,398,6,8,596,9,526
,관인면제2투,425,258,78,171,3,3,255,3,167
,관인면제3투,374,233,66,155,5,1,227,6,141
화현면,소계,2281,1421,567,786,27,15,1395,26,860
,관내사전투표,474,474,239,211,8,8,466,8,0
,화현면제1투,1324,685,251,407,11,3,672,13,639
,화현면제2투,483,262,77,168,8,4,257,5,221
포천동,소계,15736,9343,4654,4243,234,86,9217,126,6393
,관내사전투표,3925,3925,2230,1503,108,35,3876,49,0
,포천동제1투,2938,1408,619,702,40,18,1379,29,1530
,포천동제2투,1661,794,326,437,10,7,780,14,867
,포천동제3투,2636,1145,537,557,32,10,1136,9,1491
,포천동제4투,3458,1567,733,776,32,12,1553,14,1891
,포천동제5투,1118,504,209,268,12,4,493,11,614
선단동,소계,12244,6383,3220,2873,130,76,6299,84,5861
,관내사전투표,2415,2415,1397,926,49,22,2394,21,0
,선단동제1투,3779,1531,767,692,34,20,1513,18,2248
,선단동제2투,1093,569,216,330,5,2,553,16,524
,선단동제3투,1052,436,172,244,11,5,432,4,616
,선단동제4투,3905,1432,668,681,31,27,1407,25,2473
잘못 투입·구분된 투표지,,0,2,1,1,0,0,2,0,-2
