읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
,향남읍제16투,4386,2112,1254,705,28,15,90,2092,20,2274
,향남읍제17투,4181,1682,845,710,26,8,84,1673,9,2499
,향남읍제18투,4284,1578,851,576,32,13,79,1551,27,2706
,향남읍제19투,2214,1135,565,471,20,9,56,1121,14,1079
매송면,소계,6141,3705,1526,1941,58,30,112,3667,38,2436
,관내사전투표,1207,1207,558,586,12,8,33,1197,10,0
,매송면제1투,1992,959,378,510,19,11,29,947,12,1033
,매송면제2투,1347,748,290,405,15,4,29,743,5,599
,매송면제3투,1595,791,300,440,12,7,21,780,11,804
비봉면,소계,5123,3199,1166,1818,47,15,103,3149,50,1924
,관내사전투표,1354,1354,574,693,21,5,49,1342,12,0
,비봉면제1투,2046,939,335,538,12,5,31,921,18,1107
,비봉면제2투,1149,561,160,360,8,3,12,543,18,588
,비봉면제3투,574,345,97,227,6,2,11,343,2,229
마도면,소계,6044,3445,1436,1769,48,24,138,3415,30,2599
,관내사전투표,1382,1382,691,595,12,8,60,1366,16,0
,마도면제1투,3058,1264,484,687,22,12,52,1257,7,1794
,마도면제2투,1604,799,261,487,14,4,26,792,7,805
송산면,소계,9196,5379,1848,3196,66,33,164,5307,72,3817
,관내사전투표,2263,2263,921,1209,27,12,68,2237,26,0
,송산면제1투,4048,1608,556,930,22,11,64,1583,25,2440
,송산면제2투,1163,615,120,466,6,6,13,611,4,548
,송산면제3투,1722,893,251,591,11,4,19,876,17,829
서신면,소계,6236,3544,1234,2074,54,24,106,3492,52,2692
,관내사전투표,1366,1366,592,683,24,10,40,1349,17,0
,서신면제1투,1654,721,197,460,14,7,31,709,12,933
,서신면제2투,1875,852,254,559,6,2,22,843,9,1023
,서신면제3투,1341,605,191,372,10,5,13,591,14,736
팔탄면,소계,9077,5256,2209,2693,119,49,158,5228,28,3821
,관내사전투표,2381,2381,1191,1028,58,17,73,2367,14,0
,팔탄면제1투,3480,1393,523,768,32,16,46,1385,8,2087
,팔탄면제2투,1529,771,276,454,11,7,20,768,3,758
,팔탄면제3투,1687,711,219,443,18,9,19,708,3,976
장안면,소계,8538,4537,1821,2385,65,24,193,4488,49,4001
,관내사전투표,1470,1470,662,711,18,10,58,1459,11,0
,장안면제1투,1838,722,270,410,7,5,25,717,5,1116
,장안면제2투,1737,703,220,424,13,3,29,689,14,1034
,장안면제3투,1078,552,214,306,8,2,13,543,9,526
,장안면제4투,793,452,168,254,6,2,17,447,5,341
,장안면제5투,1622,638,287,280,13,2,51,633,5,984
양감면,소계,3868,2444,909,1400,35,13,57,2414,30,1424
,관내사전투표,1122,1122,520,532,22,6,33,1113,9,0
,양감면제1투,1311,585,196,355,6,3,10,570,15,726
,양감면제2투,1435,737,193,513,7,4,14,731,6,698
정남면,소계,9420,5280,2042,2912,64,49,152,5219,61,4140
,관내사전투표,1587,1587,683,804,19,12,55,1573,14,0
,정남면제1투,2179,1048,319,682,6,5,27,1039,9,1131
,정남면제2투,1735,729,252,437,9,5,11,714,15,1006
,정남면제3투,2190,1054,329,657,16,12,29,1043,11,1136
,정남면제4투,1729,862,459,332,14,15,30,850,12,867
남양읍,소계,29915,16673,8847,6707,213,145,585,16497,176,13242
,관내사전투표,5458,5458,3230,1875,54,48,202,5409,49,0
,남양읍제1투,3850,1745,890,719,32,16,67,1724,21,2105
,남양읍제2투,4057,1770,777,865,24,20,64,1750,20,2287
,남양읍제3투,3476,1602,641,864,12,22,40,1579,23,1874
,남양읍제4투,933,506,149,327,9,1,10,496,10,427
,남양읍제5투,4534,1834,1006,689,26,11,79,1811,23,2700
,남양읍제6투,3771,1642,888,629,24,13,69,1623,19,2129
,남양읍제7투,3836,2116,1266,739,32,14,54,2105,11,1720
새솔동,소계,13497,8892,5846,2535,68,30,368,8847,45,4605
,관내사전투표,2880,2880,2067,678,13,7,102,2867,13,0
,새솔동제1투,3556,2024,1290,617,16,9,80,2012,12,1532
,새솔동제2투,3551,1947,1226,595,11,8,95,1935,12,1604
,새솔동제3투,3510,2041,1263,645,28,6,91,2033,8,1469
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0,0
