읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
수리동,소계,13956,9826,5474,4041,207,9722,104,4130
,관내사전투표,3211,3210,2087,1046,54,3187,23,1
,수리동제1투,2043,1319,601,675,29,1305,14,724
,수리동제2투,1963,1275,590,638,30,1258,17,688
,수리동제3투,2095,1366,755,574,23,1352,14,729
,수리동제4투,2355,1441,797,592,38,1427,14,914
,수리동제5투,2289,1215,644,516,33,1193,22,1074
궁내동,소계,15516,11459,6585,4572,212,11369,90,4057
,관내사전투표,4253,4253,2809,1351,68,4228,25,0
,궁내동제1투,1868,1005,553,425,20,998,7,863
,궁내동제2투,2284,1524,769,713,29,1511,13,760
,궁내동제3투,2438,1661,807,805,34,1646,15,777
,궁내동제4투,2640,1715,892,775,30,1697,18,925
,궁내동제5투,2033,1301,755,503,31,1289,12,732
광정동,소계,19853,13690,7592,5697,268,13557,133,6163
,관내사전투표,3863,3862,2550,1207,71,3828,34,1
,광정동제1투,3636,1753,912,778,34,1724,29,1883
,광정동제2투,2361,1212,640,513,47,1200,12,1149
,광정동제3투,3556,2381,1152,1168,38,2358,23,1175
,광정동제4투,1669,1213,557,618,30,1205,8,456
,광정동제5투,1722,1254,624,604,15,1243,11,468
,광정동제6투,3046,2015,1157,809,33,1999,16,1031
대야동,소계,15883,11167,6380,4445,253,11078,89,4716
,관내사전투표,3532,3531,2273,1159,71,3503,28,1
,대야동제1투,2480,1373,715,594,46,1355,18,1107
,대야동제2투,2734,1582,766,750,48,1564,18,1152
,대야동제3투,3152,1997,1064,882,38,1984,13,1155
,대야동제4투,1775,1233,677,529,20,1226,7,542
,대야동제5투,2210,1451,885,531,30,1446,5,759
잘못 투입·구분된 투표지,,0,5,4,1,0,5,0,-5
